Georgia Department of Education
FTE Enrollment by Race/Ethnicity and Gender - Fiscal Year 2019-1 Data Report
"October 2, 2018 (FTE 2019-1)"
 
System ID, System Name,School ID,  Gender,  Ethnic Hispanic,  Race AmericanIndian,  Race Asian,  Race Black,  Race Pacific Islander,  Race White,  Two or more Races 
"721","Richmond County","4054-Gracewood Elementary School","Female","*","*","*","168","*","76","*"
"721","Richmond County","4054-Gracewood Elementary School","Male","*","*","*","211","*","79","18"
"721","Richmond County","4054-Gracewood Elementary School","Total","*","*","*","379","*","155","*"
"721","Richmond County","4058-Monte Sano Elementary School","Female","*","*","*","193","*","21","*"
"721","Richmond County","4058-Monte Sano Elementary School","Male","*","*","*","195","*","23","*"
"721","Richmond County","4058-Monte Sano Elementary School","Total","*","*","*","388","*","44","*"
"721","Richmond County","4060-Academy of Richmond County High School","Female","29","*","*","427","*","86","18"
"721","Richmond County","4060-Academy of Richmond County High School","Male","27","*","*","442","*","103","25"
"721","Richmond County","4060-Academy of Richmond County High School","Total","56","*","*","869","*","189","43"
"721","Richmond County","4062-Southside Elementary School","Female","*","*","*","150","*","*","*"
"721","Richmond County","4062-Southside Elementary School","Male","*","*","*","172","*","*","*"
"721","Richmond County","4062-Southside Elementary School","Total","*","*","*","322","*","*","*"
"721","Richmond County","4562-Davidson Magnet School","Female","26","*","23","288","*","251","20"
"721","Richmond County","4562-Davidson Magnet School","Male","*","*","*","65","*","124","*"
"721","Richmond County","4562-Davidson Magnet School","Total","*","*","*","353","*","375","*"
"721","Richmond County","4762-Terrace Manor Elementary School","Female","*","*","*","204","*","*","*"
"721","Richmond County","4762-Terrace Manor Elementary School","Male","15","*","*","196","*","*","*"
"721","Richmond County","4762-Terrace Manor Elementary School","Total","*","*","*","400","*","*","*"
"721","Richmond County","5054-Dorothy Hains Elementary School","Female","*","*","*","247","*","33","*"
"721","Richmond County","5054-Dorothy Hains Elementary School","Male","*","*","*","256","*","29","*"
"721","Richmond County","5054-Dorothy Hains Elementary School","Total","*","*","*","503","*","62","*"
"721","Richmond County","5058-Murphey Middle School","Female","27","*","*","310","*","17","*"
"721","Richmond County","5058-Murphey Middle School","Male","41","*","*","317","*","17","*"
"721","Richmond County","5058-Murphey Middle School","Total","68","*","*","627","*","34","*"
"721","Richmond County","5564-Tutt Middle School","Female","*","*","*","118","*","31","*"
"721","Richmond County","5564-Tutt Middle School","Male","*","*","*","189","*","54","*"
"721","Richmond County","5564-Tutt Middle School","Total","*","*","*","307","*","85","*"
"721","Richmond County","5566-Laney High School","Female","*","*","*","307","*","*","*"
"721","Richmond County","5566-Laney High School","Male","*","*","*","257","*","*","*"
"721","Richmond County","5566-Laney High School","Total","*","*","*","564","*","*","*"
"722","Rockdale County","0102-Peek's Chapel Elementary","Female","21","*","*","265","*","*","*"
"722","Rockdale County","0102-Peek's Chapel Elementary","Male","*","*","*","286","*","*","*"
"722","Rockdale County","0102-Peek's Chapel Elementary","Total","*","*","*","551","*","*","*"
"722","Rockdale County","0107-General Ray Davis Middle School","Female","39","*","*","415","*","119","27"
"722","Rockdale County","0107-General Ray Davis Middle School","Male","45","*","*","351","*","102","25"
"722","Rockdale County","0107-General Ray Davis Middle School","Total","84","*","*","766","*","221","52"
"722","Rockdale County","0110-Hicks Elementary School","Female","98","*","*","367","*","28","25"
"722","Rockdale County","0110-Hicks Elementary School","Male","84","*","*","378","*","26","22"
"722","Rockdale County","0110-Hicks Elementary School","Total","182","*","*","745","*","54","47"
"722","Rockdale County","0174-Honey Creek Elementary School","Female","34","*","*","207","*","50","22"
"722","Rockdale County","0174-Honey Creek Elementary School","Male","35","*","*","208","*","55","*"
"722","Rockdale County","0174-Honey Creek Elementary School","Total","69","*","*","415","*","105","*"
"722","Rockdale County","0176-Heritage High School","Female","158","*","*","582","*","153","30"
"722","Rockdale County","0176-Heritage High School","Male","148","*","15","575","*","143","39"
"722","Rockdale County","0176-Heritage High School","Total","306","*","*","1157","*","296","69"
"722","Rockdale County","0178-Barksdale Elementary School","Female","28","*","*","135","*","67","17"
"722","Rockdale County","0178-Barksdale Elementary School","Male","21","*","*","161","*","102","*"
"722","Rockdale County","0178-Barksdale Elementary School","Total","49","*","*","296","*","169","*"
"722","Rockdale County","0189-Sims Elementary School","Female","28","*","*","184","*","22","21"
"722","Rockdale County","0189-Sims Elementary School","Male","43","*","*","213","*","22","*"
"722","Rockdale County","0189-Sims Elementary School","Total","71","*","*","397","*","44","*"
"722","Rockdale County","0192-Salem High School","Female","53","*","*","472","*","35","15"
"722","Rockdale County","0192-Salem High School","Male","51","*","*","494","*","33","15"
"722","Rockdale County","0192-Salem High School","Total","104","*","*","966","*","68","30"
"722","Rockdale County","0194-Shoal Creek Elementary School","Female","39","*","*","323","*","29","*"
"722","Rockdale County","0194-Shoal Creek Elementary School","Male","41","*","*","274","*","32","*"
"722","Rockdale County","0194-Shoal Creek Elementary School","Total","80","*","*","597","*","61","*"
"722","Rockdale County","0197-Lorraine Elementary School","Female","26","*","*","196","*","79","17"
"722","Rockdale County","0197-Lorraine Elementary School","Male","32","*","*","223","*","88","21"
"722","Rockdale County","0197-Lorraine Elementary School","Total","58","*","*","419","*","167","38"
"722","Rockdale County","0278-Conyers Middle School","Female","83","*","*","350","*","46","15"
"722","Rockdale County","0278-Conyers Middle School","Male","93","*","*","344","*","61","15"
"722","Rockdale County","0278-Conyers Middle School","Total","176","*","*","694","*","107","30"
"722","Rockdale County","0289-Hightower Trail Elementary School","Female","47","*","*","164","*","54","*"
"722","Rockdale County","0289-Hightower Trail Elementary School","Male","40","*","*","204","*","62","*"
"722","Rockdale County","0289-Hightower Trail Elementary School","Total","87","*","*","368","*","116","*"
"722","Rockdale County","0294-Memorial Middle School","Female","23","*","*","298","*","17","*"
"722","Rockdale County","0294-Memorial Middle School","Male","43","*","*","378","*","22","*"
"722","Rockdale County","0294-Memorial Middle School","Total","66","*","*","676","*","39","*"
"722","Rockdale County","0378-Edwards Middle School","Female","148","*","*","282","*","36","21"
"722","Rockdale County","0378-Edwards Middle School","Male","132","*","*","310","*","42","*"
"722","Rockdale County","0378-Edwards Middle School","Total","280","*","*","592","*","78","*"
"722","Rockdale County","2050-Flat Shoals Elementary School","Female","31","*","*","292","*","*","16"
"722","Rockdale County","2050-Flat Shoals Elementary School","Male","44","*","*","286","*","17","*"
"722","Rockdale County","2050-Flat Shoals Elementary School","Total","75","*","*","578","*","*","*"
"722","Rockdale County","2052-Pine Street Elementary School","Female","77","*","*","202","*","27","*"
"722","Rockdale County","2052-Pine Street Elementary School","Male","82","*","*","216","*","28","*"
"722","Rockdale County","2052-Pine Street Elementary School","Total","159","*","*","418","*","55","*"
"722","Rockdale County","3052-Rockdale County High School","Female","139","*","20","787","*","115","19"
"722","Rockdale County","3052-Rockdale County High School","Male","135","*","31","786","*","113","39"
"722","Rockdale County","3052-Rockdale County High School","Total","274","*","51","1573","*","228","58"
"722","Rockdale County","5050-House Elementary School","Female","237","*","*","50","*","39","*"
"722","Rockdale County","5050-House Elementary School","Male","255","*","*","43","*","41","*"
"722","Rockdale County","5050-House Elementary School","Total","492","*","*","93","*","80","*"
"723","Schley County","0101-Schley Middle High School","Female","19","*","*","52","*","252","*"
"723","Schley County","0101-Schley Middle High School","Male","23","*","*","59","*","270","*"
"723","Schley County","0101-Schley Middle High School","Total","42","*","*","111","*","522","*"
"723","Schley County","0198-Schley County Elementary School","Female","*","*","*","49","*","225","*"
"723","Schley County","0198-Schley County Elementary School","Male","18","*","*","52","*","223","15"
"723","Schley County","0198-Schley County Elementary School","Total","*","*","*","101","*","448","*"
"724","Screven County","0191-Screven County Elementary School","Female","*","*","*","274","*","250","20"
"724","Screven County","0191-Screven County Elementary School","Male","28","*","*","274","*","303","21"
"724","Screven County","0191-Screven County Elementary School","Total","*","*","*","548","*","553","41"
"724","Screven County","0197-Screven County Middle School","Female","*","*","*","135","*","122","*"
"724","Screven County","0197-Screven County Middle School","Male","*","*","*","117","*","129","*"
"724","Screven County","0197-Screven County Middle School","Total","*","*","*","252","*","251","*"
"724","Screven County","4052-Screven County High School","Female","*","*","*","145","*","140","*"
"724","Screven County","4052-Screven County High School","Male","*","*","*","131","*","144","*"
"724","Screven County","4052-Screven County High School","Total","*","*","*","276","*","284","*"
"725","Seminole County","0196-Seminole County Middle/High School","Female","*","*","*","158","*","182","19"
"725","Seminole County","0196-Seminole County Middle/High School","Male","*","*","*","150","*","221","*"
"725","Seminole County","0196-Seminole County Middle/High School","Total","*","*","*","308","*","403","*"
"725","Seminole County","0296-Seminole County Elementary School","Female","*","*","*","142","*","181","17"
"725","Seminole County","0296-Seminole County Elementary School","Male","*","*","*","155","*","150","15"
"725","Seminole County","0296-Seminole County Elementary School","Total","*","*","*","297","*","331","32"
"726","Griffin-Spalding County","0101-Spalding High School","Female","39","*","*","244","*","357","26"
"726","Griffin-Spalding County","0101-Spalding High School","Male","43","*","*","236","*","352","26"
"726","Griffin-Spalding County","0101-Spalding High School","Total","82","*","*","480","*","709","52"
"726","Griffin-Spalding County","0103-Moreland Road Elementary","Female","22","*","*","94","*","118","*"
"726","Griffin-Spalding County","0103-Moreland Road Elementary","Male","22","*","*","127","*","107","*"
"726","Griffin-Spalding County","0103-Moreland Road Elementary","Total","44","*","*","221","*","225","*"
"726","Griffin-Spalding County","0106-Carver Road Middle School","Female","24","*","*","137","*","67","15"
"726","Griffin-Spalding County","0106-Carver Road Middle School","Male","24","*","*","137","*","78","*"
"726","Griffin-Spalding County","0106-Carver Road Middle School","Total","48","*","*","274","*","145","*"
"726","Griffin-Spalding County","0107-Kennedy Road Middle School","Female","18","*","*","126","*","80","*"
"726","Griffin-Spalding County","0107-Kennedy Road Middle School","Male","28","*","*","115","*","104","*"
"726","Griffin-Spalding County","0107-Kennedy Road Middle School","Total","46","*","*","241","*","184","*"
"726","Griffin-Spalding County","0110-Rehoboth Road Middle School","Female","22","*","*","130","*","155","*"
"726","Griffin-Spalding County","0110-Rehoboth Road Middle School","Male","22","*","*","123","*","192","19"
"726","Griffin-Spalding County","0110-Rehoboth Road Middle School","Total","44","*","*","253","*","347","*"
"726","Griffin-Spalding County","0187-Griffin High School","Female","58","*","*","423","*","192","31"
"726","Griffin-Spalding County","0187-Griffin High School","Male","62","*","*","419","*","196","28"
"726","Griffin-Spalding County","0187-Griffin High School","Total","120","*","*","842","*","388","59"
"726","Griffin-Spalding County","0192-Cowan Road Elementary School","Female","34","*","*","149","*","53","19"
"726","Griffin-Spalding County","0192-Cowan Road Elementary School","Male","32","*","*","159","*","97","20"
"726","Griffin-Spalding County","0192-Cowan Road Elementary School","Total","66","*","*","308","*","150","39"
"726","Griffin-Spalding County","0195-Jordan Hill Road Elementary School","Female","29","*","*","75","*","98","15"
"726","Griffin-Spalding County","0195-Jordan Hill Road Elementary School","Male","23","*","*","78","*","112","*"
"726","Griffin-Spalding County","0195-Jordan Hill Road Elementary School","Total","52","*","*","153","*","210","*"
"726","Griffin-Spalding County","0199-Futral Road Elementary School","Female","33","*","*","67","*","208","*"
"726","Griffin-Spalding County","0199-Futral Road Elementary School","Male","26","*","*","89","*","202","16"
"726","Griffin-Spalding County","0199-Futral Road Elementary School","Total","59","*","*","156","*","410","*"
"726","Griffin-Spalding County","0201-Cowan Road Middle School","Female","30","*","*","163","*","82","16"
"726","Griffin-Spalding County","0201-Cowan Road Middle School","Male","41","*","*","167","*","94","15"
"726","Griffin-Spalding County","0201-Cowan Road Middle School","Total","71","*","*","330","*","176","31"
"726","Griffin-Spalding County","0208-AZ Kelsey Academy","Female","*","*","*","*","*","*","*"
"726","Griffin-Spalding County","0208-AZ Kelsey Academy","Male","*","*","*","16","*","*","*"
"726","Griffin-Spalding County","0208-AZ Kelsey Academy","Total","*","*","*","*","*","*","*"
"726","Griffin-Spalding County","1050-Anne Street Elementary School","Female","*","*","*","173","*","*","*"
"726","Griffin-Spalding County","1050-Anne Street Elementary School","Male","*","*","*","177","*","*","*"
"726","Griffin-Spalding County","1050-Anne Street Elementary School","Total","*","*","*","350","*","*","*"
"726","Griffin-Spalding County","1052-Jackson Road Elementary School","Female","20","*","*","56","*","128","*"
"726","Griffin-Spalding County","1052-Jackson Road Elementary School","Male","*","*","*","60","*","110","21"
"726","Griffin-Spalding County","1052-Jackson Road Elementary School","Total","*","*","*","116","*","238","*"
"726","Griffin-Spalding County","1550-Atkinson Elementary School","Female","*","*","*","184","*","*","*"
"726","Griffin-Spalding County","1550-Atkinson Elementary School","Male","*","*","*","205","*","*","*"
"726","Griffin-Spalding County","1550-Atkinson Elementary School","Total","*","*","*","389","*","*","*"
"726","Griffin-Spalding County","1750-Beaverbrook Elementary School","Female","34","*","*","32","*","105","17"
"726","Griffin-Spalding County","1750-Beaverbrook Elementary School","Male","37","*","*","24","*","101","*"
"726","Griffin-Spalding County","1750-Beaverbrook Elementary School","Total","71","*","*","56","*","206","*"
"726","Griffin-Spalding County","2050-Crescent Road Elementary School","Female","*","*","*","27","*","138","*"
"726","Griffin-Spalding County","2050-Crescent Road Elementary School","Male","*","*","*","50","*","165","*"
"726","Griffin-Spalding County","2050-Crescent Road Elementary School","Total","*","*","*","77","*","303","*"
"726","Griffin-Spalding County","2552-Moore Elementary School","Female","*","*","*","172","*","*","*"
"726","Griffin-Spalding County","2552-Moore Elementary School","Male","*","*","*","177","*","*","*"
"726","Griffin-Spalding County","2552-Moore Elementary School","Total","*","*","*","349","*","*","*"
"726","Griffin-Spalding County","4052-Orrs Elementary School","Female","34","*","*","145","*","63","25"
"726","Griffin-Spalding County","4052-Orrs Elementary School","Male","41","*","*","168","*","89","*"
"726","Griffin-Spalding County","4052-Orrs Elementary School","Total","75","*","*","313","*","152","*"
"727","Stephens County","0104-Stephens County Middle School","Female","16","*","*","70","*","339","34"
"727","Stephens County","0104-Stephens County Middle School","Male","26","*","*","41","*","347","39"
"727","Stephens County","0104-Stephens County Middle School","Total","42","*","*","111","*","686","73"
"727","Stephens County","0187-Liberty Elementary School","Female","*","*","*","50","*","221","23"
"727","Stephens County","0187-Liberty Elementary School","Male","*","*","*","36","*","209","32"
"727","Stephens County","0187-Liberty Elementary School","Total","*","*","*","86","*","430","55"
"727","Stephens County","0195-Big A Elementary School","Female","*","*","*","19","*","150","21"
"727","Stephens County","0195-Big A Elementary School","Male","*","*","*","34","*","171","20"
"727","Stephens County","0195-Big A Elementary School","Total","*","*","*","53","*","321","41"
"727","Stephens County","0197-Toccoa Elementary School","Female","*","*","*","25","*","208","22"
"727","Stephens County","0197-Toccoa Elementary School","Male","15","*","*","45","*","206","17"
"727","Stephens County","0197-Toccoa Elementary School","Total","*","*","*","70","*","414","39"
"727","Stephens County","0296-Stephens County Fifth Grade Academy","Female","*","*","*","20","*","107","17"
"727","Stephens County","0296-Stephens County Fifth Grade Academy","Male","*","*","*","18","*","113","*"
"727","Stephens County","0296-Stephens County Fifth Grade Academy","Total","*","*","*","38","*","220","*"
"727","Stephens County","5050-Stephens County High School","Female","27","*","*","79","*","386","27"
"727","Stephens County","5050-Stephens County High School","Male","18","*","*","84","*","437","36"
"727","Stephens County","5050-Stephens County High School","Total","45","*","*","163","*","823","63"
"728","Stewart County","0101-Stewart County Middle School","Female","*","*","*","51","*","*","*"
"728","Stewart County","0101-Stewart County Middle School","Male","*","*","*","43","*","*","*"
"728","Stewart County","0101-Stewart County Middle School","Total","*","*","*","94","*","*","*"
"728","Stewart County","0192-Stewart County Elementary School","Female","*","*","*","103","*","*","*"
"728","Stewart County","0192-Stewart County Elementary School","Male","*","*","*","113","*","*","*"
"728","Stewart County","0192-Stewart County Elementary School","Total","*","*","*","216","*","*","*"
"728","Stewart County","0201-Stewart County High School","Female","*","*","*","56","*","*","*"
"728","Stewart County","0201-Stewart County High School","Male","*","*","*","66","*","*","*"
"728","Stewart County","0201-Stewart County High School","Total","*","*","*","122","*","*","*"
"729","Sumter County","0100-Sumter County Primary School","Female","47","*","*","304","*","27","*"
"729","Sumter County","0100-Sumter County Primary School","Male","50","*","*","319","*","30","*"
"729","Sumter County","0100-Sumter County Primary School","Total","97","*","*","623","*","57","*"
"729","Sumter County","0105-Americus Sumter High School (Old Americus-Sumter HS S)","Female","30","*","*","338","*","31","*"
"729","Sumter County","0105-Americus Sumter High School (Old Americus-Sumter HS S)","Male","36","*","*","324","*","32","*"
"729","Sumter County","0105-Americus Sumter High School (Old Americus-Sumter HS S)","Total","66","*","*","662","*","63","*"
"729","Sumter County","0188-Sumter County Elementary School","Female","38","*","*","216","*","18","*"
"729","Sumter County","0188-Sumter County Elementary School","Male","40","*","*","214","*","25","*"
"729","Sumter County","0188-Sumter County Elementary School","Total","78","*","*","430","*","43","*"
"729","Sumter County","0190-Sumter County Middle School","Female","26","*","*","224","*","23","*"
"729","Sumter County","0190-Sumter County Middle School","Male","38","*","*","219","*","27","*"
"729","Sumter County","0190-Sumter County Middle School","Total","64","*","*","443","*","50","*"
"729","Sumter County","0205-Americus Sumter 9th Grade Academy","Female","20","*","*","93","*","*","*"
"729","Sumter County","0205-Americus Sumter 9th Grade Academy","Male","*","*","*","108","*","16","*"
"729","Sumter County","0205-Americus Sumter 9th Grade Academy","Total","*","*","*","201","*","*","*"
"729","Sumter County","0396-Furlow Charter School","Female","49","*","*","51","*","163","15"
"729","Sumter County","0396-Furlow Charter School","Male","35","*","*","44","*","179","*"
"729","Sumter County","0396-Furlow Charter School","Total","84","*","*","95","*","342","*"
"729","Sumter County","0595-Sumter County Intermediate School","Female","56","*","*","385","*","31","*"
"729","Sumter County","0595-Sumter County Intermediate School","Male","58","*","*","343","*","38","*"
"729","Sumter County","0595-Sumter County Intermediate School","Total","114","*","*","728","*","69","*"
"730","Talbot County","0190-Central Elementary/High School","Female","*","*","*","200","*","18","*"
"730","Talbot County","0190-Central Elementary/High School","Male","*","*","*","211","*","18","*"
"730","Talbot County","0190-Central Elementary/High School","Total","*","*","*","411","*","36","*"
"731","Taliaferro County","0102-Taliaferro County School","Female","*","*","*","68","*","*","*"
"731","Taliaferro County","0102-Taliaferro County School","Male","*","*","*","64","*","*","*"
"731","Taliaferro County","0102-Taliaferro County School","Total","*","*","*","132","*","*","*"
"732","Tattnall County","0101-North Tattnall Middle School","Female","56","*","*","42","*","122","*"
"732","Tattnall County","0101-North Tattnall Middle School","Male","59","*","*","67","*","117","*"
"732","Tattnall County","0101-North Tattnall Middle School","Total","115","*","*","109","*","239","*"
"732","Tattnall County","0194-Tattnall County High School","Female","101","*","*","128","*","267","*"
"732","Tattnall County","0194-Tattnall County High School","Male","88","*","*","121","*","266","*"
"732","Tattnall County","0194-Tattnall County High School","Total","189","*","*","249","*","533","*"
"732","Tattnall County","0201-South Tattnall Middle School","Female","22","*","*","48","*","79","*"
"732","Tattnall County","0201-South Tattnall Middle School","Male","26","*","*","50","*","101","*"
"732","Tattnall County","0201-South Tattnall Middle School","Total","48","*","*","98","*","180","*"
"732","Tattnall County","0301-Collins Elementary School ","Female","21","*","*","25","*","92","*"
"732","Tattnall County","0301-Collins Elementary School ","Male","20","*","*","30","*","85","*"
"732","Tattnall County","0301-Collins Elementary School ","Total","41","*","*","55","*","177","*"
"732","Tattnall County","0501-Glennville Elementary School","Female","76","*","*","123","*","215","20"
"732","Tattnall County","0501-Glennville Elementary School","Male","60","*","*","118","*","226","*"
"732","Tattnall County","0501-Glennville Elementary School","Total","136","*","*","241","*","441","*"
"732","Tattnall County","0601-Reidsville Elementary School","Female","101","*","*","102","*","174","27"
"732","Tattnall County","0601-Reidsville Elementary School","Male","101","*","*","91","*","181","18"
"732","Tattnall County","0601-Reidsville Elementary School","Total","202","*","*","193","*","355","45"
"733","Taylor County","0104-Taylor County Primary School","Female","*","*","*","59","*","64","*"
"733","Taylor County","0104-Taylor County Primary School","Male","*","*","*","65","*","91","*"
"733","Taylor County","0104-Taylor County Primary School","Total","*","*","*","124","*","155","*"
"733","Taylor County","0105-Taylor County Upper Elementary","Female","*","*","*","95","*","127","*"
"733","Taylor County","0105-Taylor County Upper Elementary","Male","*","*","*","125","*","106","*"
"733","Taylor County","0105-Taylor County Upper Elementary","Total","*","*","*","220","*","233","*"
"733","Taylor County","0107-Georgia Center","Female","*","*","*","*","*","*","*"
"733","Taylor County","0107-Georgia Center","Male","*","*","*","17","*","*","*"
"733","Taylor County","0107-Georgia Center","Total","*","*","*","*","*","*","*"
"733","Taylor County","0201-Taylor County High School","Female","*","*","*","73","*","112","*"
"733","Taylor County","0201-Taylor County High School","Male","*","*","*","81","*","125","*"
"733","Taylor County","0201-Taylor County High School","Total","*","*","*","154","*","237","*"
"733","Taylor County","0205-Taylor County Middle School","Female","*","*","*","29","*","61","*"
"733","Taylor County","0205-Taylor County Middle School","Male","*","*","*","34","*","62","*"
"733","Taylor County","0205-Taylor County Middle School","Total","*","*","*","63","*","123","*"
"734","Telfair County","0101-Telfair County Middle School","Female","20","*","*","79","*","77","*"
"734","Telfair County","0101-Telfair County Middle School","Male","*","*","*","81","*","103","*"
"734","Telfair County","0101-Telfair County Middle School","Total","*","*","*","160","*","180","*"
"734","Telfair County","0104-Telfair County Elementary","Female","42","*","*","169","*","210","19"
"734","Telfair County","0104-Telfair County Elementary","Male","43","*","*","161","*","201","19"
"734","Telfair County","0104-Telfair County Elementary","Total","85","*","*","330","*","411","38"
"734","Telfair County","0201-Telfair County High School","Female","*","*","*","97","*","126","*"
"734","Telfair County","0201-Telfair County High School","Male","*","*","*","85","*","114","*"
"734","Telfair County","0201-Telfair County High School","Total","*","*","*","182","*","240","*"
"734","Telfair County","0202-Telfair Alternative Preparation School","Female","*","*","*","*","*","*","*"
"734","Telfair County","0202-Telfair Alternative Preparation School","Male","*","*","*","*","*","*","*"
"734","Telfair County","0202-Telfair Alternative Preparation School","Total","*","*","*","*","*","*","*"
"735","Terrell County","0105-Terrell High School","Female","*","*","*","166","*","*","*"
"735","Terrell County","0105-Terrell High School","Male","*","*","*","161","*","*","*"
"735","Terrell County","0105-Terrell High School","Total","*","*","*","327","*","*","*"
"735","Terrell County","0109-Terrell Middle School","Female","*","*","*","132","*","*","*"
"735","Terrell County","0109-Terrell Middle School","Male","*","*","*","141","*","*","*"
"735","Terrell County","0109-Terrell Middle School","Total","*","*","*","273","*","*","*"
"735","Terrell County","1051-Cooper-Carver Elementary School","Female","*","*","*","274","*","15","*"
"735","Terrell County","1051-Cooper-Carver Elementary School","Male","*","*","*","301","*","25","*"
"735","Terrell County","1051-Cooper-Carver Elementary School","Total","*","*","*","575","*","40","*"
"736","Thomas County","0100-Bishop Hall Charter School","Female","*","*","*","35","*","69","*"
"736","Thomas County","0100-Bishop Hall Charter School","Male","*","*","*","25","*","70","*"
"736","Thomas County","0100-Bishop Hall Charter School","Total","*","*","*","60","*","139","*"
"736","Thomas County","0105-Hand In Hand Primary","Female","27","*","*","133","*","174","15"
"736","Thomas County","0105-Hand In Hand Primary","Male","34","*","*","122","*","195","18"
"736","Thomas County","0105-Hand In Hand Primary","Total","61","*","*","255","*","369","33"
"736","Thomas County","0115-The Renaissance Center for Academic and Career Development","Female","*","*","*","*","*","*","*"
"736","Thomas County","0115-The Renaissance Center for Academic and Career Development","Male","*","*","*","*","*","*","*"
"736","Thomas County","0115-The Renaissance Center for Academic and Career Development","Total","*","*","*","*","*","*","*"
"736","Thomas County","0191-Thomas County Central High School","Female","41","*","*","250","*","368","18"
"736","Thomas County","0191-Thomas County Central High School","Male","60","*","*","227","*","387","19"
"736","Thomas County","0191-Thomas County Central High School","Total","101","*","*","477","*","755","37"
"736","Thomas County","0194-Cross Creek Elementary School","Female","29","*","*","146","*","222","17"
"736","Thomas County","0194-Cross Creek Elementary School","Male","25","*","*","167","*","223","20"
"736","Thomas County","0194-Cross Creek Elementary School","Total","54","*","*","313","*","445","37"
"736","Thomas County","0205-Thomas County Middle School","Female","49","*","*","313","*","466","31"
"736","Thomas County","0205-Thomas County Middle School","Male","59","*","*","327","*","476","28"
"736","Thomas County","0205-Thomas County Middle School","Total","108","*","*","640","*","942","59"
"736","Thomas County","5050-Garrison-Pilcher Elementary School","Female","24","*","*","152","*","210","20"
"736","Thomas County","5050-Garrison-Pilcher Elementary School","Male","37","*","*","157","*","213","15"
"736","Thomas County","5050-Garrison-Pilcher Elementary School","Total","61","*","*","309","*","423","35"
"737","Tift County","0104-Annie Belle Clark Elementary School","Female","35","*","*","104","*","148","*"
"737","Tift County","0104-Annie Belle Clark Elementary School","Male","52","*","*","118","*","181","*"
"737","Tift County","0104-Annie Belle Clark Elementary School","Total","87","*","*","222","*","329","*"
"737","Tift County","0173-G. O. Bailey Elementary School","Female","96","*","*","106","*","154","18"
"737","Tift County","0173-G. O. Bailey Elementary School","Male","107","*","*","135","*","158","*"
"737","Tift County","0173-G. O. Bailey Elementary School","Total","203","*","*","241","*","312","*"
"737","Tift County","0199-Tift County High School","Female","209","*","*","393","*","508","*"
"737","Tift County","0199-Tift County High School","Male","211","*","*","329","*","510","25"
"737","Tift County","0199-Tift County High School","Total","420","*","*","722","*","1018","*"
"737","Tift County","0299-Eighth Street Middle School","Female","118","*","*","154","*","205","*"
"737","Tift County","0299-Eighth Street Middle School","Male","79","*","*","169","*","231","*"
"737","Tift County","0299-Eighth Street Middle School","Total","197","*","*","323","*","436","*"
"737","Tift County","1052-J. T. Reddick Elementary School","Female","*","*","*","92","*","70","*"
"737","Tift County","1052-J. T. Reddick Elementary School","Male","*","*","*","72","*","75","*"
"737","Tift County","1052-J. T. Reddick Elementary School","Total","*","*","*","164","*","145","*"
"737","Tift County","2050-Len Lastinger Elementary School","Female","32","*","*","68","*","98","*"
"737","Tift County","2050-Len Lastinger Elementary School","Male","19","*","*","74","*","107","*"
"737","Tift County","2050-Len Lastinger Elementary School","Total","51","*","*","142","*","205","*"
"737","Tift County","3050-Northside Elementary School","Female","44","*","*","94","*","63","*"
"737","Tift County","3050-Northside Elementary School","Male","63","*","*","93","*","54","*"
"737","Tift County","3050-Northside Elementary School","Total","107","*","*","187","*","117","*"
"737","Tift County","3052-Northeast Middle School","Female","70","*","*","167","*","149","*"
"737","Tift County","3052-Northeast Middle School","Male","106","*","*","166","*","157","*"
"737","Tift County","3052-Northeast Middle School","Total","176","*","*","333","*","306","*"
"737","Tift County","4050-Omega Elementary School","Female","87","*","*","22","*","97","*"
"737","Tift County","4050-Omega Elementary School","Male","86","*","*","29","*","81","*"
"737","Tift County","4050-Omega Elementary School","Total","173","*","*","51","*","178","*"
"737","Tift County","4052-Matt Wilson Elementary School","Female","20","*","*","79","*","70","*"
"737","Tift County","4052-Matt Wilson Elementary School","Male","34","*","*","97","*","70","*"
"737","Tift County","4052-Matt Wilson Elementary School","Total","54","*","*","176","*","140","*"
"737","Tift County","5050-Charles Spencer Elementary School","Female","17","*","*","94","*","70","*"
"737","Tift County","5050-Charles Spencer Elementary School","Male","15","*","*","82","*","90","*"
"737","Tift County","5050-Charles Spencer Elementary School","Total","32","*","*","176","*","160","*"
"738","Toombs County","0103-Toombs County Middle School","Female","77","*","*","55","*","162","*"
"738","Toombs County","0103-Toombs County Middle School","Male","94","*","*","63","*","174","18"
"738","Toombs County","0103-Toombs County Middle School","Total","171","*","*","118","*","336","*"
"738","Toombs County","0104-Lyons Primary School","Female","86","*","*","67","*","100","*"
"738","Toombs County","0104-Lyons Primary School","Male","89","*","*","73","*","120","15"
"738","Toombs County","0104-Lyons Primary School","Total","175","*","*","140","*","220","*"
"738","Toombs County","0192-Toombs County High School","Female","97","*","*","63","*","207","16"
"738","Toombs County","0192-Toombs County High School","Male","99","*","*","74","*","203","*"
"738","Toombs County","0192-Toombs County High School","Total","196","*","*","137","*","410","*"
"738","Toombs County","0204-Lyons Upper Elementary","Female","62","*","*","42","*","77","*"
"738","Toombs County","0204-Lyons Upper Elementary","Male","70","*","*","67","*","101","18"
